Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Bilal Powell,136.9,37.8125,0.25,0.0625,1.125,2.3125,7.6875,23.5,28.625,9.1875,7.6,0.0,0.5625,73.6,0.25,1.5625,12.0,11.5,2.8,8.8125,3.25,41.214285714285715,0.2857142857142857,0.0,1.2142857142857142,2.5714285714285716,7.857142857142857,24,31.214285714285715,10.0,8.2,0.0,0.6428571428571429,47.2,0.2857142857142857,1.7142857142857142,18.0,16.0,4.0,9.071428571428571,4.5
Bilal Powell,101.7,14.0,0.0,0.5,0.5,0.5,6.5,23.0,10.5,3.5,7.0,0.0,0.0,100.0,0.0,0.5,6.0,7.0,1.6,7.0,2.0,14.0,0.0,0.5,0.5,0.5,6.5,23,10.5,3.5,7.0,0.0,0.0,100.0,0.0,0.5,6.0,7.0,1.6,7.0,2.0
Kyle Juszczyk,45.9,14.615384615384615,0.08974358974358974,0.0641025641025641,1.6666666666666667,2.2435897435897436,0.1794871794871795,24.0,0.717948717948718,13.897435897435898,6.8199999999999985,0.07692307692307693,0.6153846153846154,59.540000000000006,0.01282051282051282,0.08974358974358974,4.8,31.2,2.06,1.8461538461538463,6.540000000000001,24.714285714285715,0.07142857142857142,0.14285714285714285,2.357142857142857,3.0,0.5,26,2.2142857142857144,22.5,9.5,0.07142857142857142,0.9285714285714286,78.6,0.0,0.2857142857142857,12.0,44.0,4.4,2.857142857142857,8.7
Kyle Juszczyk,45.1,12.40625,0.09375,0.046875,1.515625,2.078125,0.109375,23.5,0.390625,12.015625,6.1499999999999995,0.078125,0.546875,54.775000000000006,0.015625,0.046875,3.0,28.0,1.475,1.625,6.0,18.0,0.0625,0.0,2.3125,3.0625,0.3125,25,1.375,16.625,7.2,0.0,0.75,75.5,0.0625,0.1875,10.0,40.0,4.4,2.625,6.9
Kyle Juszczyk,42.3,10.541666666666666,0.10416666666666667,0.0625,1.25,1.75,0.041666666666666664,23.0,0.0625,10.479166666666666,5.8,0.10416666666666667,0.4791666666666667,47.866666666666674,0.0,0.0,0.6666666666666666,24.0,0.5,1.2916666666666667,5.7,20.25,0.25,0.0,2.5625,3.5,0.125,24,0.1875,20.0625,7.8,0.25,1.0625,73.2,0.0,0.0,2.0,39.0,1.5,2.6875,7.5
Kyle Juszczyk,64.9,5.6875,0.03125,0.09375,0.59375,0.875,0.0,22.5,0.0,5.6875,4.8,0.03125,0.1875,35.2,0.0,0.0,0.0,16.5,0.0,0.59375,4.8,11.375,0.0625,0.1875,1.1875,1.6875,0.0,23,0.0,11.375,9.6,0.0625,0.375,70.4,0.0,0.0,0,33.0,0,1.1875,9.6
Kyle Juszczyk,21.2,0.0,0.0,0.0,0.0,0.0625,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0
Paul Richardson,45.1,27.80851063829787,0.1702127659574468,0.02127659574468085,2.021276595744681,3.425531914893617,0.02127659574468085,23.5,0.10638297872340426,27.70212765957447,19.75,0.1702127659574468,1.446808510638298,69.8,0.0,0.02127659574468085,1.25,43.0,1.25,2.0425531914893615,19.65,43.9375,0.375,0.0,2.75,5.0,0.0,25,0.0,43.9375,16.0,0.375,2.125,55.0,0.0,0.0,0,61.0,0,2.75,16.0
Paul Richardson,123.3,19.483870967741936,0.06451612903225806,0.03225806451612903,1.6451612903225807,2.6129032258064515,0.03225806451612903,23.0,0.16129032258064516,19.322580645161292,21.0,0.06451612903225806,1.096774193548387,74.73333333333333,0.0,0.03225806451612903,1.6666666666666667,37.0,1.6666666666666667,1.6774193548387097,20.866666666666664,19.533333333333335,0.06666666666666667,0.0,1.4,2.4,0.06666666666666667,24,0.3333333333333333,19.2,13.7,0.06666666666666667,1.1333333333333333,58.3,0.0,0.06666666666666667,5.0,39.0,5.0,1.4666666666666666,13.3
Paul Richardson,44.3,19.4375,0.0625,0.0625,1.875,2.8125,0.0,22.5,0.0,19.4375,24.65,0.0625,1.0625,82.95,0.0,0.0,0.0,36.0,0.0,1.875,24.65,40.0,0.0,0.0,1.0,1.0,0.0,23,0.0,40.0,40.0,0.0,1.0,100.0,0.0,0.0,0,40.0,0,1.0,40.0
Paul Richardson,4.5,18.066666666666666,0.06666666666666667,0.06666666666666667,1.9333333333333333,2.933333333333333,0.0,22.0,0.0,18.066666666666666,9.3,0.06666666666666667,1.0666666666666667,65.9,0.0,0.0,0.0,32.0,0.0,1.9333333333333333,9.3,18.066666666666666,0.06666666666666667,0.06666666666666667,1.9333333333333333,2.933333333333333,0.0,22,0.0,18.066666666666666,9.3,0.06666666666666667,1.0666666666666667,65.9,0.0,0.0,0,32.0,0,1.9333333333333333,9.3
C.J. Uzomah,72.4,11.379310344827585,0.06896551724137931,0.0,1.2413793103448276,1.8620689655172413,0.0,23.0,0.0,11.379310344827585,7.533333333333334,0.06896551724137931,0.7586206896551724,77.5,0.0,0.0,0.0,26.333333333333332,0.0,1.2413793103448276,7.533333333333334,6.571428571428571,0.07142857142857142,0.0,0.7142857142857143,1.0714285714285714,0.0,24,0.0,6.571428571428571,9.2,0.07142857142857142,0.5,66.7,0.0,0.0,0,21.0,0,0.7142857142857143,9.2
C.J. Uzomah,18.7,15.866666666666667,0.06666666666666667,0.0,1.7333333333333334,2.6,0.0,22.5,0.0,15.866666666666667,6.7,0.06666666666666667,1.0,82.9,0.0,0.0,0.0,29.0,0.0,1.7333333333333334,6.7,23.4,0.1,0.0,2.5,3.8,0.0,23,0.0,23.4,9.4,0.1,1.4,65.8,0.0,0.0,0,54.0,0,2.5,9.4
C.J. Uzomah,36.4,0.8,0.0,0.0,0.2,0.2,0.0,22.0,0.0,0.8,4.0,0.0,0.2,100.0,0.0,0.0,0.0,4.0,0.0,0.2,4.0,0.8,0.0,0.0,0.2,0.2,0.0,22,0.0,0.8,4.0,0.0,0.2,100.0,0.0,0.0,0,4.0,0,0.2,4.0
Jeremy Sprinkle,11.6,1.1818181818181819,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.0,23.0,0.0,1.1818181818181819,6.5,0.09090909090909091,0.09090909090909091,66.7,0.0,0.0,0.0,7.0,0.0,0.18181818181818182,6.5,1.1818181818181819,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.0,23,0.0,1.1818181818181819,6.5,0.09090909090909091,0.09090909090909091,66.7,0.0,0.0,0,7.0,0,0.18181818181818182,6.5
Charles Clay,21.9,34.96969696969697,0.24242424242424243,0.020202020202020204,3.212121212121212,4.8686868686868685,0.0707070707070707,25.0,0.15151515151515152,34.81818181818182,11.328571428571427,0.23232323232323232,1.6565656565656566,64.71428571428571,0.010101010101010102,0.020202020202020204,1.8571428571428572,44.142857142857146,0.3,3.282828282828283,11.214285714285714,42.92307692307692,0.15384615384615385,0.07692307692307693,3.769230769230769,5.6923076923076925,0.0,28,0.0,42.92307692307692,11.4,0.15384615384615385,2.230769230769231,66.2,0.0,0.0,0,44.0,0,3.769230769230769,11.4
Charles Clay,80.3,33.76744186046512,0.2558139534883721,0.011627906976744186,3.127906976744186,4.744186046511628,0.08139534883720931,24.5,0.1744186046511628,33.593023255813954,11.316666666666665,0.2441860465116279,1.569767441860465,64.46666666666667,0.011627906976744186,0.023255813953488372,2.1666666666666665,44.166666666666664,0.35000000000000003,3.2093023255813953,11.183333333333332,36.8,0.26666666666666666,0.0,3.8,5.8,0.0,27,0.0,36.8,9.7,0.26666666666666666,1.4666666666666666,65.5,0.0,0.0,0,40.0,0,3.8,9.7
Charles Clay,90.2,33.12676056338028,0.2535211267605634,0.014084507042253521,2.9859154929577465,4.52112676056338,0.09859154929577464,24.0,0.2112676056338028,32.91549295774648,11.639999999999999,0.23943661971830985,1.591549295774648,64.26,0.014084507042253521,0.028169014084507043,2.6,45.0,0.42000000000000004,3.084507042253521,11.479999999999999,40.61538461538461,0.23076923076923078,0.07692307692307693,3.923076923076923,5.923076923076923,0.0,26,0.0,40.61538461538461,10.4,0.23076923076923078,2.0,66.2,0.0,0.0,0,40.0,0,3.923076923076923,10.4
Charles Clay,81.8,31.448275862068964,0.25862068965517243,0.0,2.7758620689655173,4.206896551724138,0.1206896551724138,23.5,0.25862068965517243,31.189655172413794,11.95,0.2413793103448276,1.5,63.775,0.017241379310344827,0.034482758620689655,3.25,46.25,0.525,2.896551724137931,11.749999999999998,43.214285714285715,0.21428571428571427,0.0,4.142857142857143,6.0,0.0,25,0.0,43.214285714285715,10.4,0.21428571428571427,2.2142857142857144,69.0,0.0,0.0,0,41.0,0,4.142857142857143,10.4
Charles Clay,94.0,27.704545454545453,0.2727272727272727,0.0,2.340909090909091,3.6363636363636362,0.1590909090909091,23.0,0.3409090909090909,27.363636363636363,12.466666666666667,0.25,1.2727272727272727,62.03333333333333,0.022727272727272728,0.045454545454545456,4.333333333333333,48.0,0.7000000000000001,2.5,12.199999999999998,48.375,0.4375,0.0,4.3125,6.375,0.4375,24,0.9375,47.4375,11.0,0.375,2.25,67.6,0.0625,0.125,13.0,67.0,2.1,4.75,10.2
Charles Clay,138.4,15.892857142857142,0.17857142857142858,0.0,1.2142857142857142,2.0714285714285716,0.0,22.5,0.0,15.892857142857142,13.2,0.17857142857142858,0.7142857142857143,59.25,0.0,0.0,0.0,38.5,0.0,1.2142857142857142,13.2,15.142857142857142,0.14285714285714285,0.0,1.2857142857142858,2.357142857142857,0.0,23,0.0,15.142857142857142,11.8,0.14285714285714285,0.5714285714285714,54.5,0.0,0.0,0,31.0,0,1.2857142857142858,11.8
Charles Clay,37.2,16.642857142857142,0.21428571428571427,0.0,1.1428571428571428,1.7857142857142858,0.0,22.0,0.0,16.642857142857142,14.6,0.21428571428571427,0.8571428571428571,64.0,0.0,0.0,0.0,46.0,0.0,1.1428571428571428,14.6,16.642857142857142,0.21428571428571427,0.0,1.1428571428571428,1.7857142857142858,0.0,22,0.0,16.642857142857142,14.6,0.21428571428571427,0.8571428571428571,64.0,0.0,0.0,0,46.0,0,1.1428571428571428,14.6
Ricky Seals-Jones,47.3,20.1,0.3,0.0,1.2,2.8,0.0,22.0,0.0,20.1,16.8,0.3,1.0,42.9,0.0,0.0,0.0,29.0,0.0,1.2,16.8,20.1,0.3,0.0,1.2,2.8,0.0,22,0.0,20.1,16.8,0.3,1.0,42.9,0.0,0.0,0,29.0,0,1.2,16.8
Josh Hill,31.0,8.422535211267606,0.14084507042253522,0.028169014084507043,0.9436619718309859,1.4647887323943662,0.028169014084507043,25.0,-0.22535211267605634,8.647887323943662,9.02,0.14084507042253522,0.43661971830985913,64.84,0.0,0.0,-3.2,24.4,-3.2,0.971830985915493,8.4,7.3125,0.0625,0.125,1.0,1.375,0.0625,27,-0.5,7.8125,7.8,0.0625,0.3125,72.7,0.0,0.0,-8.0,22.0,-8.0,1.0625,6.9
Josh Hill,16.2,8.745454545454546,0.16363636363636364,0.0,0.9272727272727272,1.490909090909091,0.01818181818181818,24.5,-0.14545454545454545,8.89090909090909,9.325,0.16363636363636364,0.4727272727272727,62.875,0.0,0.0,-2.0,25.0,-2.0,0.9454545454545454,8.775,16.555555555555557,0.1111111111111111,0.0,1.6666666666666667,2.4444444444444446,0.0,26,0.0,16.555555555555557,9.9,0.1111111111111111,0.6666666666666666,68.2,0.0,0.0,0,35.0,0,1.6666666666666667,9.9
Josh Hill,23.9,7.217391304347826,0.17391304347826086,0.0,0.782608695652174,1.3043478260869565,0.021739130434782608,24.0,-0.17391304347826086,7.391304347826087,9.133333333333333,0.17391304347826086,0.43478260869565216,61.1,0.0,0.0,-2.6666666666666665,21.666666666666668,-2.6666666666666665,0.8043478260869565,8.4,7.5,0.125,0.0,1.0,1.875,0.0,25,0.0,7.5,7.5,0.125,0.5,53.3,0.0,0.0,0,19.0,0,1.0,7.5
Josh Hill,28.0,7.066666666666666,0.2,0.0,0.6666666666666666,1.0,0.03333333333333333,23.5,-0.26666666666666666,7.333333333333333,9.95,0.2,0.4,65.0,0.0,0.0,-4.0,23.0,-4.0,0.7,8.85,11.0,0.3125,0.0,0.875,1.25,0.0,24,0.0,11.0,12.6,0.3125,0.5625,70.0,0.0,0.0,0,37.0,0,0.875,12.6
Josh Hill,52.1,2.5714285714285716,0.07142857142857142,0.0,0.42857142857142855,0.7142857142857143,0.07142857142857142,23.0,-0.5714285714285714,3.142857142857143,7.3,0.07142857142857142,0.21428571428571427,60.0,0.0,0.0,-8.0,9.0,-8.0,0.5,5.1,2.5714285714285716,0.07142857142857142,0.0,0.42857142857142855,0.7142857142857143,0.07142857142857142,23,-0.5714285714285714,3.142857142857143,7.3,0.07142857142857142,0.21428571428571427,60.0,0.0,0.0,-8.0,9.0,-8.0,0.5,5.1
Tavon Austin,34.2,44.23728813559322,0.3389830508474576,0.2711864406779661,3.0677966101694913,5.186440677966102,2.1186440677966103,24.5,16.406779661016948,27.83050847457627,9.05,0.2033898305084746,1.271186440677966,60.75,0.13559322033898305,0.7966101694915254,43.5,54.5,9.25,5.186440677966102,8.775,44.53333333333333,0.26666666666666666,0.3333333333333333,3.8666666666666667,7.066666666666666,1.8666666666666667,26,10.6,33.93333333333333,8.8,0.2,1.6666666666666667,54.7,0.06666666666666667,0.5333333333333333,30.0,43.0,5.7,5.733333333333333,7.8
Tavon Austin,97.3,44.13636363636363,0.36363636363636365,0.25,2.7954545454545454,4.545454545454546,2.2045454545454546,24.0,18.386363636363637,25.75,9.133333333333333,0.20454545454545456,1.1363636363636365,62.76666666666667,0.1590909090909091,0.8863636363636364,48.0,58.333333333333336,10.433333333333334,5.0,9.1,56.6875,0.5625,0.125,3.25,5.4375,3.25,25,27.125,29.5625,9.1,0.3125,1.3125,59.8,0.25,1.5625,60.0,66.0,8.3,6.5,8.7
Tavon Austin,163.7,36.964285714285715,0.25,0.32142857142857145,2.5357142857142856,4.035714285714286,1.6071428571428572,23.5,13.392857142857142,23.571428571428573,9.15,0.14285714285714285,1.0357142857142858,64.25,0.10714285714285714,0.5,42.0,54.5,11.5,4.142857142857143,9.3,31.066666666666666,0.13333333333333333,0.3333333333333333,2.066666666666667,2.933333333333333,2.4,24,14.933333333333334,16.133333333333333,7.8,0.0,0.8,70.5,0.13333333333333333,0.7333333333333333,19.0,28.0,6.2,4.466666666666667,7.0
Tavon Austin,60.1,43.76923076923077,0.38461538461538464,0.3076923076923077,3.076923076923077,5.3076923076923075,0.6923076923076923,23.0,11.615384615384615,32.15384615384615,10.5,0.3076923076923077,1.3076923076923077,58.0,0.07692307692307693,0.23076923076923078,65.0,81.0,16.8,3.769230769230769,11.6,43.76923076923077,0.38461538461538464,0.3076923076923077,3.076923076923077,5.3076923076923075,0.6923076923076923,23,11.615384615384615,32.15384615384615,10.5,0.3076923076923077,1.3076923076923077,58.0,0.07692307692307693,0.23076923076923078,65.0,81.0,16.8,3.769230769230769,11.6
Jaron Brown,51.1,16.577464788732396,0.1267605633802817,0.014084507042253521,1.2112676056338028,2.295774647887324,0.0,25.0,0.0,16.577464788732396,13.720000000000002,0.1267605633802817,0.8028169014084507,55.239999999999995,0.0,0.0,0.0,40.0,0.0,1.2112676056338028,13.720000000000002,29.8125,0.25,0.0,1.9375,4.3125,0.0,27,0.0,29.8125,15.4,0.25,1.4375,44.9,0.0,0.0,0,52.0,0,1.9375,15.4
Jaron Brown,83.2,12.727272727272727,0.09090909090909091,0.01818181818181818,1.0,1.709090909090909,0.0,24.5,0.0,12.727272727272727,13.3,0.09090909090909091,0.6181818181818182,57.825,0.0,0.0,0.0,37.0,0.0,1.0,13.3,26.714285714285715,0.14285714285714285,0.0,1.5714285714285714,3.142857142857143,0.0,26,0.0,26.714285714285715,17.0,0.14285714285714285,0.8571428571428571,50.0,0.0,0.0,0,51.0,0,1.5714285714285714,17.0
Jaron Brown,27.7,10.6875,0.08333333333333333,0.020833333333333332,0.9166666666666666,1.5,0.0,24.0,0.0,10.6875,12.066666666666668,0.08333333333333333,0.5833333333333334,60.43333333333334,0.0,0.0,0.0,32.333333333333336,0.0,0.9166666666666666,12.066666666666668,9.0,0.0625,0.0,0.6875,1.4375,0.0,25,0.0,9.0,13.1,0.0625,0.5,47.8,0.0,0.0,0,39.0,0,0.6875,13.1
Jaron Brown,24.4,11.53125,0.09375,0.03125,1.03125,1.53125,0.0,23.5,0.0,11.53125,11.55,0.09375,0.625,66.75,0.0,0.0,0.0,29.0,0.0,1.03125,11.55,14.3125,0.125,0.0625,1.375,2.0,0.0,24,0.0,14.3125,10.4,0.125,0.875,68.8,0.0,0.0,0,26.0,0,1.375,10.4
Jaron Brown,39.9,8.75,0.0625,0.0,0.6875,1.0625,0.0,23.0,0.0,8.75,12.7,0.0625,0.375,64.7,0.0,0.0,0.0,32.0,0.0,0.6875,12.7,8.75,0.0625,0.0,0.6875,1.0625,0.0,23,0.0,8.75,12.7,0.0625,0.375,64.7,0.0,0.0,0,32.0,0,0.6875,12.7
Zay Jones,121.7,21.066666666666666,0.13333333333333333,0.0,1.8,4.933333333333334,0.0,22.0,0.0,21.066666666666666,11.7,0.13333333333333333,1.2666666666666666,36.5,0.0,0.0,0.0,33.0,0.0,1.8,11.7,21.066666666666666,0.13333333333333333,0.0,1.8,4.933333333333334,0.0,22,0.0,21.066666666666666,11.7,0.13333333333333333,1.2666666666666666,36.5,0.0,0.0,0,33.0,0,1.8,11.7
Delanie Walker,6.7,32.628571428571426,0.2,0.07428571428571429,2.737142857142857,4.297142857142857,0.09142857142857143,27.5,0.5085714285714286,32.12,12.208333333333334,0.19428571428571428,1.48,60.74166666666668,0.005714285714285714,0.02857142857142857,6.833333333333333,42.5,4.416666666666667,2.8285714285714287,11.733333333333333,50.3125,0.25,0.125,4.625,6.9375,0.125,33,-0.125,50.4375,10.9,0.1875,2.75,66.7,0.0625,0.0625,1.0,42.0,-1.0,4.75,10.6
Delanie Walker,123.0,30.849056603773583,0.1949685534591195,0.06918238993710692,2.547169811320755,4.031446540880503,0.0880503144654088,27.0,0.5723270440251572,30.27672955974843,12.327272727272726,0.1949685534591195,1.3522012578616351,60.20000000000002,0.0,0.025157232704402517,7.363636363636363,42.54545454545455,4.909090909090909,2.6352201257861636,11.836363636363636,54.06666666666667,0.4666666666666667,0.06666666666666667,4.333333333333333,6.8,0.13333333333333333,32,0.7333333333333333,53.333333333333336,12.3,0.4666666666666667,2.3333333333333335,63.7,0.0,0.0,8.0,47.0,5.5,4.466666666666667,12.1
Delanie Walker,138.6,28.430555555555557,0.16666666666666666,0.06944444444444445,2.361111111111111,3.7430555555555554,0.08333333333333333,26.5,0.5555555555555556,27.875,12.329999999999998,0.16666666666666666,1.25,59.85000000000001,0.0,0.027777777777777776,7.3,42.1,4.85,2.4444444444444446,11.809999999999999,74.93333333333334,0.4,0.0,6.266666666666667,8.866666666666667,0.06666666666666667,31,2.4,72.53333333333333,11.6,0.4,3.533333333333333,70.7,0.0,0.06666666666666667,36.0,61.0,36.0,6.333333333333333,11.8
Delanie Walker,175.4,23.023255813953487,0.13953488372093023,0.07751937984496124,1.9069767441860466,3.147286821705426,0.08527131782945736,26.0,0.34108527131782945,22.68217054263566,12.41111111111111,0.13953488372093023,0.9844961240310077,58.64444444444445,0.0,0.023255813953488372,4.111111111111111,40.0,1.3888888888888888,1.9922480620155039,11.81111111111111,59.333333333333336,0.26666666666666666,0.13333333333333333,4.2,7.066666666666666,0.0,30,0.0,59.333333333333336,14.1,0.26666666666666666,2.2666666666666666,59.4,0.0,0.0,0,68.0,0,4.2,14.1
Delanie Walker,126.0,18.24561403508772,0.12280701754385964,0.07017543859649122,1.605263157894737,2.6315789473684212,0.09649122807017543,25.5,0.38596491228070173,17.859649122807017,12.2,0.12280701754385964,0.8157894736842105,58.550000000000004,0.0,0.02631578947368421,4.625,36.5,1.5625,1.7017543859649122,11.524999999999999,38.06666666666667,0.4,0.06666666666666667,4.0,5.733333333333333,0.0,29,0.0,38.06666666666667,9.5,0.4,2.066666666666667,69.8,0.0,0.0,0,33.0,0,4.0,9.5
Delanie Walker,106.6,15.242424242424242,0.08080808080808081,0.0707070707070707,1.2424242424242424,2.1616161616161618,0.1111111111111111,25.0,0.4444444444444444,14.797979797979798,12.585714285714285,0.08080808080808081,0.6262626262626263,56.94285714285714,0.0,0.030303030303030304,5.285714285714286,37.0,1.7857142857142858,1.3535353535353536,11.814285714285713,21.5,0.1875,0.0625,1.3125,2.4375,0.0,28,0.0,21.5,16.4,0.1875,0.875,53.8,0.0,0.0,0,45.0,0,1.3125,16.4
Delanie Walker,57.4,14.036144578313253,0.060240963855421686,0.07228915662650602,1.2289156626506024,2.108433734939759,0.13253012048192772,24.5,0.5301204819277109,13.506024096385541,11.950000000000001,0.060240963855421686,0.5783132530120482,57.46666666666667,0.0,0.03614457831325301,6.166666666666667,35.666666666666664,2.0833333333333335,1.3614457831325302,11.049999999999999,13.533333333333333,0.2,0.06666666666666667,1.2666666666666666,2.3333333333333335,0.2,27,0.3333333333333333,13.2,10.4,0.2,0.6,54.3,0.0,0.06666666666666667,14.0,29.0,1.7,1.4666666666666666,9.2
Delanie Walker,41.3,14.147058823529411,0.029411764705882353,0.07352941176470588,1.2205882352941178,2.0588235294117645,0.11764705882352941,24.0,0.5735294117647058,13.573529411764707,12.26,0.029411764705882353,0.5735294117647058,58.1,0.0,0.029411764705882353,4.6,37.0,2.16,1.338235294117647,11.42,24.928571428571427,0.0,0.07142857142857142,2.0714285714285716,3.2142857142857144,0.21428571428571427,26,1.2857142857142858,23.642857142857142,11.4,0.0,0.9285714285714286,64.4,0.0,0.07142857142857142,10.0,38.0,6.0,2.2857142857142856,10.9
Delanie Walker,39.9,11.351851851851851,0.037037037037037035,0.07407407407407407,1.0,1.7592592592592593,0.09259259259259259,23.5,0.3888888888888889,10.962962962962964,12.475,0.037037037037037035,0.48148148148148145,56.525,0.0,0.018518518518518517,3.25,36.75,1.2000000000000002,1.0925925925925926,11.55,16.6875,0.0,0.125,1.3125,2.0625,0.1875,25,2.125,14.5625,11.1,0.0,0.625,63.6,0.0,0.0625,16.0,39.0,11.3,1.5,11.1
Delanie Walker,28.2,9.105263157894736,0.05263157894736842,0.05263157894736842,0.868421052631579,1.631578947368421,0.05263157894736842,23.0,-0.34210526315789475,9.447368421052632,12.933333333333332,0.05263157894736842,0.42105263157894735,54.166666666666664,0.0,0.0,-1.0,36.0,-2.1666666666666665,0.9210526315789473,11.700000000000001,9.466666666666667,0.06666666666666667,0.13333333333333333,0.6666666666666666,1.0666666666666667,0.13333333333333333,24,-0.8666666666666667,10.333333333333334,15.5,0.06666666666666667,0.4666666666666667,62.5,0.0,0.0,-3.0,53.0,-6.5,0.8,11.8
Delanie Walker,19.7,8.869565217391305,0.043478260869565216,0.0,1.0,2.0,0.0,22.5,0.0,8.869565217391305,11.65,0.043478260869565216,0.391304347826087,50.0,0.0,0.0,0.0,27.5,0.0,1.0,11.65,10.875,0.0625,0.0,1.3125,2.625,0.0,23,0.0,10.875,8.3,0.0625,0.5,50.0,0.0,0.0,0,26.0,0,1.3125,8.3
Delanie Walker,27.4,4.285714285714286,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,22.0,0.0,4.285714285714286,15.0,0.0,0.14285714285714285,50.0,0.0,0.0,0.0,29.0,0.0,0.2857142857142857,15.0,4.285714285714286,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,22,0.0,4.285714285714286,15.0,0.0,0.14285714285714285,50.0,0.0,0.0,0,29.0,0,0.2857142857142857,15.0
Bennie Fowler,29.4,15.511111111111111,0.1111111111111111,0.022222222222222223,1.2444444444444445,2.3333333333333335,0.0,24.5,0.0,15.511111111111111,9.5,0.1111111111111111,0.7555555555555555,40.4,0.0,0.0,0.0,36.5,0.0,1.2444444444444445,9.5,21.875,0.1875,0.0625,1.8125,3.5,0.0,26,0.0,21.875,12.1,0.1875,1.125,51.8,0.0,0.0,0,29.0,0,1.8125,12.1
Bennie Fowler,60.0,12.0,0.06896551724137931,0.0,0.9310344827586207,1.6896551724137931,0.0,24.0,0.0,12.0,8.633333333333333,0.06896551724137931,0.5517241379310345,36.6,0.0,0.0,0.0,39.0,0.0,0.9310344827586207,8.633333333333333,11.153846153846153,0.15384615384615385,0.0,0.8461538461538461,1.8461538461538463,0.0,25,0.0,11.153846153846153,13.2,0.15384615384615385,0.38461538461538464,45.8,0.0,0.0,0,76.0,0,0.8461538461538461,13.2
Bennie Fowler,29.0,12.6875,0.0,0.0,1.0,1.5625,0.0,23.5,0.0,12.6875,6.35,0.0,0.6875,32.0,0.0,0.0,0.0,20.5,0.0,1.0,6.35,12.6875,0.0,0.0,1.0,1.5625,0.0,24,0.0,12.6875,12.7,0.0,0.6875,64.0,0.0,0.0,0,41.0,0,1.0,12.7
Wayne Gallman,42.5,51.46153846153846,0.07692307692307693,0.23076923076923078,2.6153846153846154,3.6923076923076925,8.538461538461538,23.0,36.61538461538461,14.846153846153847,5.7,0.07692307692307693,0.6153846153846154,70.8,0.0,1.8461538461538463,24.0,11.0,4.3,11.153846153846153,4.6,51.46153846153846,0.07692307692307693,0.23076923076923078,2.6153846153846154,3.6923076923076925,8.538461538461538,23,36.61538461538461,14.846153846153847,5.7,0.07692307692307693,0.6153846153846154,70.8,0.0,1.8461538461538463,24.0,11.0,4.3,11.153846153846153,4.6
Ameer Abdullah,6.9,51.625,0.28125,0.21875,1.71875,2.4375,10.1875,23.0,39.0625,12.5625,8.4,0.09375,0.875,79.06666666666668,0.1875,1.96875,31.333333333333332,25.333333333333332,4.366666666666667,11.90625,5.1000000000000005,51.0,0.35714285714285715,0.14285714285714285,1.7857142857142858,2.5,11.785714285714286,24,39.42857142857143,11.571428571428571,6.5,0.07142857142857142,0.9285714285714286,71.4,0.2857142857142857,1.8571428571428572,34.0,22.0,3.3,13.571428571428571,3.8
Ameer Abdullah,121.4,52.111111111111114,0.2222222222222222,0.2777777777777778,1.6666666666666667,2.388888888888889,8.944444444444445,22.5,38.77777777777778,13.333333333333334,9.35,0.1111111111111111,0.8333333333333334,82.9,0.1111111111111111,2.0555555555555554,30.0,27.0,4.9,10.61111111111111,5.75,79.0,0.5,0.0,2.5,2.5,9.0,23,50.5,28.5,11.4,0.5,2.0,100.0,0.0,3.0,24.0,18.0,5.6,11.5,6.9
Ameer Abdullah,33.8,48.75,0.1875,0.3125,1.5625,2.375,8.9375,22.0,37.3125,11.4375,7.3,0.0625,0.6875,65.8,0.125,1.9375,36.0,36.0,4.2,10.5,4.6,48.75,0.1875,0.3125,1.5625,2.375,8.9375,22,37.3125,11.4375,7.3,0.0625,0.6875,65.8,0.125,1.9375,36.0,36.0,4.2,10.5,4.6
Maxx Williams,25.6,12.413793103448276,0.06896551724137931,0.06896551724137931,1.6206896551724137,2.2758620689655173,0.06896551724137931,22.0,0.20689655172413793,12.206896551724139,4.7,0.06896551724137931,0.7931034482758621,50.0,0.0,0.06896551724137931,1.3333333333333333,15.0,1.0,1.6896551724137931,4.6000000000000005,8.363636363636363,0.09090909090909091,0.09090909090909091,1.3636363636363635,1.6363636363636365,0.18181818181818182,23,0.5454545454545454,7.818181818181818,5.7,0.09090909090909091,0.6363636363636364,83.3,0.0,0.18181818181818182,4.0,17.0,3.0,1.5454545454545454,5.4
